,input,label
6678,"""Still Loving You"" is a heavy metal ballad by the German rock band Scorpions. It was released in July 1984 as the second single from their ninth studio album, ""Love at First Sting"" (1984). The song reached number 64 on ""Billboard"" Hot 100.Love at First Sting is the ninth studio album by German hard rock band Scorpions. The album contains ""Rock You Like a Hurricane"", ""Still Loving You"", and ""Big City Nights"", three of the band's most famous songs.",supported
6679," He played college football at Clemson University and attended Edmunds High School in Sumter, South Carolina.Clemson University is an American public, coeducational, land-grant and sea-grant research university in Clemson, South Carolina.",supported
6680," The mouse however are distrustful of Daffy and go to Speedy Gonzales for help.Speedy Gonzales is an animated cartoon character in the Warner Brothers ""Looney Tunes"" and ""Merrie Melodies"" series of cartoons.",supported
6681,"Phil Alden Robinson (born March 1, 1950) is an American film director and screenwriter whose films include ""Field of Dreams"", ""Sneakers"", and ""The Sum of All Fears"".David Nixon is an American film director and film producer.",supported
6682,"Sky Rocket is a steel roller coaster located at Kennywood Park in Pittsburgh, Pennsylvania. It is the first coaster erected at the park since the renovation of the Steel Phantom into the Phantom's Revenge in 2001; it also marks the return of a roller coaster that features inversions. When it opened in 1991, it was the fastest roller coaster and had the longest drop of any roller coaster in the world.",supported
6683," The third and final film in the series to be directed by Lewis Gilbert, it co-stars Lois Chiles, Michael Lonsdale, Corinne Cléry, and Richard Kiel.Richard Dawson Kiel (September 13, 1939 – September 10, 2014) was an American actor, voice artist, and comedian, best known for his role as Jaws in the ""James Bond"" franchise, portraying the character in ""The Spy Who Loved Me"" (1977) and ""Moonraker"" (1979); he lampooned the role with a tongue-in-cheek cameo in ""Inspector Gadget"" (1999).",supported
6684,"Time is an American weekly news magazine published in New York City.The Christian Science Sentinel (originally the ""Christian Science Weekly"") is a magazine published by the Christian Science Publishing Society based in Boston, Massachusetts.",supported
6685," Lauren Faust was selected as the creative developer and executive producer for the show, based on her previous animation experience with shows like ""The Powerpuff Girls"" and ""Foster's Home for Imaginary Friends"". Faust has also worked as an animator on television series such as ""The Powerpuff Girls"" and ""Foster's Home for Imaginary Friends"".",supported
6686,"Jonathan Hyde (born May 21, 1948) is an Australian English actor, best known to his film fans for roles such as Herbert Cadbury in ""Richie Rich"", J. Bruce Ismay in 1997 hit film ""Titanic"", Culverton Smith in ""The Memoirs of Sherlock Holmes"", Warren Westridge in ""Anaconda"", Sam Parrish/Van Pelt in ""Jumanji"" and Eldritch Palmer in the FX TV series ""The Strain"".Joseph Bruce Ismay ( ; 12 December 1862 – 17 October 1937) was an English businessman who served as chairman and managing director of the White Star Line.",supported
6687," The company devised the brand names Pentium, BlackBerry, PowerBook, Zune, Swiffer, Febreze, Subaru Outback and Forester, Toyota Scion, DeskJet, Dasani, OnStar, Embassy Suites Hotels and Metreon, among others. Sony intended the ambitious 85 million dollar project to be not only a theme park and gallery for Sony products but also a way to reinforce a sophisticated image for the Sony brand.",supported
6688,"Carlos Ashley Raphael Barât (born 6 June 1978) is a British musician, best known for being the co-frontman with Peter Doherty of the garage rock band The Libertines. He was the frontman and lead guitarist of Dirty Pretty Things, and in 2010 debuted a solo album. In 2014 he announced the creation of his new band, The Jackals.Jesse Michaels is a songwriter, vocalist, guitarist and artist from Berkeley, California. He is most well known as the vocalist for the ska punk band Operation Ivy.",supported
6689," The show's supporting cast was originally made up of Margera's fellow CKY crew members Brandon Dicamillo and Brandon Novak, who appeared on most episodes of the show's early years, with frequent guest appearances from Ryan Dunn, Rake Yohn and Chris Raab as well as Bam's parents April Margera and Phil Margera, uncle Don Vito and occasional appearances from the Jackass crew.Phillip ""Phil"" Margera (born July 13, 1957) is an American reality television personality, best known for appearing on ""Viva La Bam"", the ""CKY Videos"" and the ""Jackass"" television series and movies.",supported
6690," He is probably best known for his appearances on ""Star Search"", the nationally televised talent competition hosted by Ed McMahon. He is most famous for his thirty year run on NBC television as Johnny Carson's sidekick, announcer and second banana on ""The Tonight Show"" from 1962 through 1992 and on Carson's earlier ABC game show ""Who Do You Trust?",supported
6691,"Ivan Bella (born 25 May 1964 in Brezno, Czechoslovakia (now Slovakia)) is a Slovak Air Force officer who became the first Slovak citizen to fly in space.Frank, Viscount De Winne (born 25 April 1961, in Ledeberg, Belgium) is a Belgian Air Component officer and an ESA astronaut.",supported
6692,"The Body is a novella by American writer Stephen King, originally published in his 1982 collection ""Different Seasons"" and adapted into the 1986 film ""Stand by Me"". The film, whose plot is based on Stephen King's novella ""The Body"" (1982) and title is derived from Ben E. King's eponymous song, which plays over the ending credits, tells the story of four boys in a small town in Oregon who go on a hike to find the dead body of a missing child.",supported
6693," It should not be equated with a cartoon character invented specifically to give identity to a product, such as the Michelin Man, Speedy Alka-Seltzer or the Pillsbury Doughboy. Alka-Seltzer is marketed for relief of minor aches, pains, inflammation, fever, headache, heartburn, stomachache, indigestion, acid reflux and hangovers, while neutralizing excess stomach acid.",supported
6694," As with the TF101, it was piloted during the season by Mika Salo and Allan McNish.Mika Juhani Salo (born 30 November 1966) is a Finnish professional racing driver.",supported
6695," In 1977, Mildew became an announcer on ""Scooby's All-Star Laff-A-Lympics"", voiced by John Stephenson.Scoobert ""Scooby"" Doo is the eponymous character and protagonist of the animated television franchise of the same name created in 1969 by the American animation company Hanna-Barbera.",supported
6696,"The Romance of the Far Fur Country is a historical documentary film portraying Arctic fur trappers in 1919 to commemorate the 250th anniversary of the Hudson's Bay Company in 1920. A fur trading business for much of its existence, Hudson's Bay Company owns and operates retail stores throughout Canada, Belgium, Germany, the Netherlands, and the United States with Galeria Kaufhof, Gilt, Hudson's Bay, Home Outfitters, Lord & Taylor, and Saks Fifth Avenue.",supported
6697,"21st Century Hits: Best of 2000–2012 is the fourth greatest hits compilation album by American country music artist Dwight Yoakam. It includes songs from the albums ""Tomorrow's Sounds Today"", ""Population Me"", ""Blame the Vain"", ""Dwight Sings Buck"" and ""3 Pears"", as well as a cover of ""Crazy Little Thing Called Love"" from his last best-of """" and a previously unreleased duet with Michelle Branch. Written by Freddie Mercury in 1979, the track is featured on their 1980 album ""The Game"", and also appears on the band's compilation album, ""Greatest Hits"" in 1981.",supported
6698,"Charlie Walker (November 2, 1926 – September 12, 2008)<ref name='cmt.com/1594705'> </ref> was an American country musician born in Copeville, Texas. He held membership in the Grand Ole Opry from 1967, and was inducted into the Country Radio DJ Hall of Fame in 1981.The Grand Ole Opry is a weekly country-music stage concert in Nashville, Tennessee, which was founded on November 28, 1925, by George D. Hay as a one-hour radio ""barn dance"" on WSM.",supported
6699,"Grown Ups is a 2010 American comedy film directed by Dennis Dugan and stars Adam Sandler, Kevin James, Chris Rock, David Spade and Rob Schneider. It depicts five friends of a high school basketball team reuniting for a holiday weekend after learning of the passing of their coach. He rose to fame in the 1990s as a cast member on ""Saturday Night Live"", then began a successful acting career in both film and television. He also starred and co-starred in the films ""Tommy Boy"", ""Black Sheep"", ""Joe Dirt"", """", ""Grown Ups"", and ""Grown Ups 2"", among others.",supported
6700," The team was coached by Art Briles. Briles was formerly the head coach at Baylor University from 2008 through 2015, from which he was fired in the wake of a major sexual assault scandal in his football program.",supported
6701,"Adrian Martinez is an American film and television actor and comedian, known for ""The Secret Life of Walter Mitty"" and ""Focus"".Focus is a 2015 American romantic crime comedy-drama film written and directed by Glenn Ficarra and John Requa, starring Will Smith, Margot Robbie, and Rodrigo Santoro.",supported
6702," He served as a producer on albums by Phat Kat, Proof, Elzhi, Pumpkinhead, Marv Won, J Dilla, Danny Brown, and Quelle Chris among others.Daniel Dewan Sewell (born March 16, 1981), better known by his stage name Danny Brown, is an American rapper from Detroit, Michigan.",supported
6703,"Ritwik Ghatak (Bengali: ঋত্বিক কুমার ঘটক , ""Ritbik Kumar Ghôţôk"",    ; 4 November 19256 February 1976) was a Bengali filmmaker and script writer.Jehane Noujaim (Egyptian Arabic: چيهان نچيم‎ ‎ , ] ) is an Egyptian American documentary film director best known for her films ""Control Room"", ""Startup.com"", ""Pangea Day"" and ""The Square,"" the latter of which earned her a nomination for an Academy Award.",supported
6704," When founded in 1983 by porn star Ilona Staller and photographer and talent scout Riccardo Schicchi, it was the first casting agency in Italy to specialize in pornography. The studio is notable for launching the careers of pornstars Cicciolina and Moana Pozzi.Anna Moana Rosa Pozzi (] ; 27 April 1961 – 15 September 1994), best known as Moana Pozzi and Moana, was an Italian pornographic actress, actress, television personality, model, politician and writer.",supported
6705,"Christy Haubegger (born August 15, 1968) is the founder of ""Latina"" magazine and a film producer, and has received numerous awards for her work.Latina is an American lifestyle, entertainment, beauty and fashion magazine for bilingual, bicultural Hispanic women published in English by Latina Media Ventures.",supported
6706,"Subway Israel (Hebrew: סאבוויי‎ ‎ ) was a fast food sandwich chain, an international franchise of Subway.Subway is a privately held American fast food restaurant franchise that primarily sells submarine sandwiches (subs) and salads. Subway is one of the fastest-growing franchises in the world and, as of June 2017, has approximately 45,000 stores located in more than 100 countries.",supported
6707,"Dennis Wayne's Dancers was a New York based contemporary ballet company founded around dancer Dennis Wayne by Paul Newman and Joanne Woodward. Formed in the summer of 1975 after Wayne left the American Ballet Theatre, the contemporary ballet company drew on the talents of many famous dancers and received critical acclaim.American Ballet Theatre (ABT) is a classical ballet company based in New York City.",supported
6708," Recently, the tournament has risen in profile with some high-quality cricket, and the attraction of major international stars such as Brian Lara, Ryan Sidebottom, Chris Gayle, Shaun Tait, Ian Harvey, and Dirk Nannes.Shaun William Tait (born 22 February 1983 in Nairne, South Australia) is a former Australian cricketer, who recently retired from all three formats of the game.",supported
6709," He was nominated for an Academy Award in the category Best Art Direction for the film ""Tora! (Japanese: トラ・トラ・トラ ) is a 1970 Japanese-American war film that dramatizes the Japanese attack on Pearl Harbor in 1941.",supported
6710," It is his first solo album in nearly 25 years since ""Amused to Death"" (1992), as well as his first studio album in 12 years since ""Ça Ira"" (2005). It is an opera in three acts and a concept album.",supported
6711,"The 1994 Sun Bowl was a college football bowl game played on December 29, 1994. Texas, down 31–21 midway through the fourth quarter, mounted a comeback to gain a 35–31 victory, with Priest Holmes's leap into the endzone proving to be the winning points. He was signed by the Baltimore Ravens as an undrafted free agent in 1997.",supported
6712,"Bedtime Stories is a 2008 American family-fantasy-comedy film directed by Adam Shankman, written by Matt Lopez and Tim Herlihy and produced by Andrew Gunn and Jack Giarraputo. It stars Adam Sandler in his first appearance in a family-oriented film alongside Keri Russell, Jonathan Morgan Heit, Laura Ann Kesling, Guy Pearce, Aisha Tyler, Russell Brand, Richard Griffiths, Teresa Palmer, Lucy Lawless and Courteney Cox.Big Red is a 1962 American family-oriented adventure film from Walt Disney Productions. Based on a 1945 novel by American author Jim Kjelgaard and adapted to the screen by American screenwriter Louis Pelletier, the film starred Walter Pidgeon.",supported
6713,"How to Talk to a Liberal (If You Must) is a 2004 book by Ann Coulter.Ann Hart Coulter ( ; born December 8, 1961) is an American conservative social and political commentator, writer, syndicated columnist, and lawyer.",supported
6714," It is based on the collection of Uncle Remus stories as adapted by Joel Chandler Harris, and stars James Baskett as Uncle Remus.James Baskett (February 16, 1904 – July 9, 1948) was an American actor known for his portrayal of Uncle Remus, singing the song ""Zip-a-Dee-Doo-Dah"" in the 1946 Disney feature film ""Song of the South"".",supported
6715,"Loop are an English rock band, formed in 1986 by Robert Hampson in Croydon. He is the lead singer of the alternative rock band the Stone Roses from their formation in 1983.",supported
6716," He held the Seahawks record for most tackles in a season with 153 until linebacker Bobby Wagner broke it in 2016.Bobby Joseph Wagner (born June 27, 1990) is an American football linebacker for the Seattle Seahawks of the National Football League (NFL).",supported
6717,"Yuri Ivanovitch Manin (Russian: Ю́рий Ива́нович Ма́нин ; born 1937) is a Soviet/Russian/German mathematician, known for work in algebraic geometry and diophantine geometry, and many expository works ranging from mathematical logic to theoretical physics.Efim Isaakovich Zelmanov (Russian: Ефи́м Исаа́кович Зе́льманов ; born 7 September 1955 in Khabarovsk) is a Russian-American mathematician, known for his work on combinatorial problems in nonassociative algebra and group theory, including his solution of the restricted Burnside problem. He was awarded a Fields Medal at the International Congress of Mathematicians in Zürich in 1994.",supported
6718," In 2010, he starred in the psychological thriller ""Shutter Island"" and the comedy-drama ""The Kids Are All Right"".13 Going on 30 (released as Suddenly 30 in some countries) is a 2004 American romantic comedy fantasy film written by Josh Goldsmith and Cathy Yuspa and directed by Gary Winick. Starring Jennifer Garner, the film was produced by Revolution Studios for Columbia Pictures, and was released on April 23, 2004.",supported
6719," The Army Ranger Wing has access to a wide variety of specialist weapons for use in different roles.The Army Ranger Wing (ARW) (Irish: ""Sciathán Fiannóglaigh an Airm"" , """"SFA"""") is the special operations force of the Irish Defence Forces, the military of Ireland.",supported
6720," Morgan is Maryland's designated public urban university and the largest HBCU in Maryland.The University of Idaho (officially abbreviated UI, locally referred to as ""the U of I"") is the U.S. state of Idaho's oldest public university, located in the city of Moscow in Latah County in the northern portion of the state.",supported
6721," He is best known for creating the leading tenor roles in ""La damnation de Faust"" by Berlioz in 1846 and Meyerbeer's ""Le prophète"" in 1849. It was first performed at the Opéra-Comique in Paris on 6 December 1846.",supported
6722," The online travel site is owned by Hutchison Travel (formerly known as Hutchison-Priceline), a member of CK Hutchison Holdings. The company was formed in March 2015 through the merger of Cheung Kong Holdings and its main associate company Hutchison Whampoa.",supported
6723,"James John Liautaud (January 12, 1964) is the founder, chairman, and majority owner of Jimmy John’s sandwich chain. Founded by Jimmy John Liautaud in 1983 and headquartered in Champaign, Illinois, in 30 years, the company has grown to more than 2,500 locations in all states except Alaska, Hawaii, Connecticut, Maine, New Hampshire, and Vermont.",supported
6724," When playing for the women's national team, Noë had to wear Jean-Marie Pfaff's old shirts.Jean-Marie Pfaff (born 4 December 1953 in Lebbeke) is a Belgian former football goalkeeper who spent most of his professional career with Beveren and Bayern Munich.",supported
6725," Lee debuted with ""He Was Cool"" (2004). ""That Guy was Cool"") is a 2004 South Korean film based on the same-titled 2001 Internet novel written by Guiyeoni.",supported
6726," In later years she was an adviser to U.S. presidents Nixon and Ford as the first woman on the Council on Environmental Quality (CEQ).Richard Milhous Nixon (January 9, 1913 – April 22, 1994) was the 37th President of the United States from 1969 until 1974, when he resigned from office, the only U.S. president to do so. He had previously served as the 36th Vice President of the United States from 1953 to 1961, and prior to that as a U.S. Representative and also Senator from California.",supported
6727,"Mark Howard Stephens CBE (born 7 April 1957) is an English solicitor specialising in media law, intellectual property rights and human rights with the firm Howard Kennedy LLP.James Lifford Hewitt (born 30 April 1958) is an English former cavalry officer in the British Army.",supported
6728," He is best known for voicing Starscream in the ""Transformers Unicron Trilogy"" ("""", """", and """"), Supreme Kai and Nappa in the Ocean dub of ""Dragon Ball Z"", Cobra Commander in """" and """", Blob in """", Leonardo in """", in """" and Pythor in """", as well as voicing many other characters in animated shows and anime dubs.The Blob (Frederick J. ""Fred"" Dukes) is a fictional supervillain appearing in American comic books published by Marvel Comics. The character is usually depicted as an adversary of the X-Men. A mutant originally depicted as an obese circus freak, the Blob claims to be immovable when he so desires.",supported
6729,"Rhoda Elaine Williams (July 19, 1930 – March 8, 2006) was an American actress who voiced Drizella Tremaine in Walt Disney's Cinderella.Cinderella is a 1950 American animated musical fantasy film produced by Walt Disney and originally released by RKO Radio Pictures.",supported
6730,"Zaoyang () is a city in northern Hubei province, People's Republic of China, near the border with Henan province.Kuytun or Kuitun () is a county-level city with about 285,000 residents (2000 census) in Ili Kazakh Autonomous Prefecture, Xinjiang, China.",supported
6731," The building, completed in 1967, is 688 ft (209.7 m) tall and is known for the distinctive sculpture at its entrance, Isamu Noguchi's ""Cube"".4 World Trade Center (also known by its street address, 150 Greenwich Street) is a skyscraper that is part of the World Trade Center complex in New York City. It is located on the southeast corner of the 16 acre World Trade Center site, where the original nine-story 4 World Trade Center stood. s of 2016 , it is the third tallest skyscraper at the rebuilt World Trade Center, behind One and 3 World Trade Center.",supported
6732," Created by Peter B. Gillis and Sal Buscema, he first appeared in ""Eternals"" vol. The original instigators of this process, the alien Celestials, intended the Eternals to be the defenders of Earth, which leads to the inevitability of war against their destructive counterparts, the Deviants.",supported
6733,"Carl Buckingham Koford (September 3, 1915 in Oakland, California – December 3, 1979 in Berkeley, California) was an American biologist who is known for his research work on the behavior of the California condor. In the 1950s and again in the 1970s he went to South America where he made studies on species like the Vicuña, the Jaguar, the Ocelot or the Jaguarundi.The jaguarundi (""Puma yagouaroundi"") ( ) or eyra cat is a small wild cat native to southern North America and South America.",supported
6734,"The Champaign Aviation Museum is an aviation museum in Urbana, Ohio, United States.The Boeing B-17 Flying Fortress is a four-engine heavy bomber developed in the 1930s for the United States Army Air Corps (USAAC).",supported
6735,"The 2011 Military Bowl Presented by Northrop Grumman, the fourth edition of the game, was a post-season American college football bowl game, held on December 28, 2011 at Robert F. Kennedy Memorial Stadium in Washington, D.C. as part of the 2011–12 NCAA bowl season. The U.S. men's national soccer team has played 22 matches there from 1977 to 2013, more than any other stadium.",supported
6736,"Sphereland: A Fantasy About Curved Spaces and an Expanding Universe is a 1965 novel by Dionys Burger, and is a sequel to ""Flatland"", a novel by ""A Square"" (a pen name of Edwin Abbott Abbott).Flatland: A Romance of Many Dimensions is a satirical novella by the English schoolmaster Edwin Abbott Abbott, first published in 1884 by Seeley & Co. of London.",supported
6737," The episode guest stars Chris Diamantopoulos as Brian the boom mike operator, and Ben Silverman as Isaac, a coworker of Jim's.Christopher ""Chris"" Diamantopoulos (born May 9, 1975; Greek: Χριστόφορος ""Κρις"" Διαμαντόπουλος ) is a Greek-Canadian actor and comedian.",supported
6738,"Celeste and Jesse Forever is a 2012 American romantic comedy-drama film directed by Lee Toland Krieger.Andrew David Samberg (born David A. J. Samberg; August 18, 1978) is an American actor, filmmaker, musician and comedian.",supported
6739,"Tom Manning is a fictional character from Dark Horse Comics' ""Hellboy"" universe.Hellboy is a fictional superhero created by writer-artist Mike Mignola.",supported
6740,"Parmanand Deepchand Hinduja (1901–1971) was an Indian businessman, the founder of the Hinduja Group.The Hinduja Group is an Indian conglomerate company headquartered in London, United Kingdom.",supported
6741,"Peter Desaga was a German instrument maker at the University of Heidelberg who worked with Robert Wilhelm Bunsen. In 1855, Desaga perfected an earlier design of the laboratory burner by Michael Faraday into the Bunsen burner.Michael Faraday FRS ( ; 22 September 1791 – 25 August 1867) was an English scientist who contributed to the study of electromagnetism and electrochemistry.",supported
6742," It is a rough-coated scent hound still kept primarily as a hunting dog rather than as a pet.The Hamiltonstövare is a breed of dog, bred as a hunting hound.",supported
6743," Her artistic work includes video installations, body performances, expanded cinema, computer animations, photography, sculptures and publications covering contemporary arts.Gary Sherman (born 1945), is an American film director, screenwriter, and producer from Chicago, Illinois. He is best known for his prolific work in the horror film genre, directing films such as ""Death Line, Dead & Buried"", and ""Poltergeist III"".",supported
6744," It is the planned southern terminus of the final phase of SunRail, the commuter rail service of Greater Orlando.SunRail is a commuter rail system in the Greater Orlando, Florida area.",supported
6745," The first in the ""Jason Bourne"" film series, it was followed by ""The Bourne Supremacy"" (2004), ""The Bourne Ultimatum"" (2007), ""The Bourne Legacy"" (2012) and ""Jason Bourne"" (2016).The Bourne films are a series of action spy thriller films based on the character Jason Bourne (Matt Damon), a CIA assassin suffering from extreme memory loss who must figure out who he is, created by author Robert Ludlum.",supported
6746,"The 2017 Fine Gael leadership election was triggered in May 2017, when Enda Kenny resigned as party leader. On 2 June Leo Varadkar was announced as the victor, beating rival Simon Coveney 60% to 40%.Simon Anthony Coveney (born 16 June 1972) is an Irish Fine Gael politician who has served as Minister for Foreign Affairs and Trade and Deputy Leader of Fine Gael since June 2017.",supported
6747,"Mark William Strange (born 8 October 1973) is an English actor, film producer and martial arts action performer. The film was theatrically released on 15 August 2003 in Hong Kong and 22 August 2003 in the United States by TriStar Pictures.",supported
6748,"Baby Geniuses is a 1999 American family comedy film directed by Bob Clark and written by Clark and Greg Michael based on a story by Clark, Steven Paul, Francisca Matos, and Robert Grasmere, and starring Kathleen Turner, Christopher Lloyd, Kim Cattrall, Peter MacNicol, and Ruby Dee.Benjamin ""Bob"" Clark (August 5, 1939 – April 4, 2007) was an American actor, director, screenwriter and producer best known for directing and writing the script with Jean Shepherd to the 1983 Christmas film ""A Christmas Story"".",supported
6749," It stars Peter Breck and Ruta Lee.Ruta Lee (born May 30, 1935) is a Canadian actress and dancer who appeared as one of the brides in the musical ""Seven Brides for Seven Brothers"".",supported
6750,"Trivor (Urdu: ترِووُر‎ ) is one of the high peaks of the Hispar Muztagh, a subrange of the Karakoram range in the Gilgit-Baltistan of Pakistan.Muztagh Ata, or Muztagata (Uyghur: مۇز تاغ ئاتا, Музтаң Ата, literally ""ice-mountain-father""; ), is the second highest (7509 metres) of the mountains which form the northern edge of the Tibetan Plateau (not the second highest of the mountains of the Tibetan Plateau).",supported
6751,"The Battle of Sacile (also known as the Battle of Fontana Fredda) on 16 April 1809 and its companion Clash at Pordenone on 15 April saw an Austrian army commanded by Archduke John of Austria defeat a Franco-Italian army led by Eugène de Beauharnais and force it to retreat.Archduke John of Austria (German: ""Erzherzog Johann Baptist Joseph Fabian Sebastian von Österreich"" ; 20 January 1782 – 11 May 1859), a member of the House of Habsburg-Lorraine, was an Austrian field marshal and Imperial regent (""Reichsverweser"") of the short-lived German Empire during the Revolutions of 1848.",supported
6752," The franchise also consists of four short films: ""Legend of the Boneknapper Dragon"" (2010), ""Book of Dragons"" (2011), ""Gift of the Night Fury"" (2011) and ""Dawn of the Dragon Racers"" (2014).Legend of the Boneknapper Dragon is a 2010 animated short film by DreamWorks Animation that is a sequel to the feature film, ""How to Train Your Dragon"".",supported
6753,"""Not to be confused with the Kalitta Air division, Kalitta Charters.""""Not to be confused with sister company, Kalitta Air.""",supported
6754,"El Paso International Airport (IATA: ELP, ICAO: KELP, FAA LID: ELP) is a public airport four miles (6 km) northeast of downtown El Paso, in El Paso County, Texas, United States.Tucson International Airport (IATA: TUS, ICAO: KTUS, FAA LID: TUS) is a public joint civil-military airport owned by the City of Tucson 8 mi south of downtown Tucson, in Pima County, Arizona.",supported
6755,"The Marias River is a tributary of the Missouri River, approximately 210 mi (338 km) long, in the U.S. state of Montana. It flows east, through Lake Elwell, formed by the Tiber Dam, then southeast, receiving the Teton River at Loma, 2 mi. (3.2 km) above its confluence with the Missouri. The population was 85 at the 2010 census.",supported
6756," Svalbard is also home to the Global Seed Vault, which serves to protect the world's biological and agricultural diversity.The Svalbard Global Seed Vault (Norwegian: ""Svalbard globale frøhvelv"" ) is a secure seed bank on the Norwegian island of Spitsbergen near Longyearbyen in the remote Arctic Svalbard archipelago, about 1300 km from the North Pole.",supported
6757,"Union County Speedway is a dirt racetrack in Liberty, Indiana, United States. UCS is also host to dirtbike, quad, Mini-Sprint, and Demolition Derbies.Demolition derby is a motorsport usually presented at county fairs and festivals.",supported
6758," In their three decade career, the band has released 20 studio albums, nearly all reaching the top ten on the charts, of which three in the late eighties and early nineties topped them.Kitchens of Distinction (sometimes shortened colloquially to KOD) are an English three-person alternative rock band formed in Tooting, South London in 1986.",supported
6759," The stop is also close to the Cornerhouse, the Victoria Centre and the Newton Building of Nottingham Trent University, although much of the university's City Campus is closer to the Nottingham Trent University stop.Intu Victoria Centre, is a shopping centre in Nottingham, England, constructed between 1967 and 1972.",supported
6760," During important news stories, the programme is broadcast from Washington with either Katty Kay or Laura Trevelyan instead of the traditional London broadcast.Katherine ""Katty"" Kay (born 14 November 1964) is an English journalist.",supported
6761,"The High Mountain Institute (HMI) is a non-profit educational organization located in Leadville, Colorado.Leadville is the statutory city that is the county seat and only incorporated municipality in Lake County, Colorado, United States.",supported
6762," He is a veteran in the tourism and aviation industry with over 30 years of experience in related fields.Malaysia Airlines Berhad (MAB) (Malay: ""Penerbangan Malaysia Berhad"" ), formerly known as Malaysian Airline System Berhad (MAS) (Malay: ""Sistem Penerbangan Malaysia"" ), branded as Malaysia Airlines, is a major airline operating flights from Kuala Lumpur International Airport and from secondary hubs in Kota Kinabalu and Kuching to destinations throughout Asia, Oceania and Europe.",supported
6763,"X is an American punk rock band, formed in Los Angeles in 1977, among the first wave of American punk.Catherine was an alternative rock band from Chicago, Illinois that was active from 1985 to 1998.",supported
6764," The chorus contains references to the song ""November Rain"" by Guns N' Roses.""November Rain"" is a power ballad by the American hard rock band Guns N' Roses.",supported
6765,"Thurn and Taxis is a board game designed by Karen and Andreas Seyfarth and published in 2006 by Hans im Glück in German (as ""Thurn und Taxis"") and by Rio Grande Games in English.Cluedo ( )—known as Clue in North America—is a murder mystery game for three to six players, devised by Anthony E. Pratt from Birmingham, England.",supported
6766," The school's team mascot is the Cougar. It is the second-heaviest cat in the New World, after the jaguar.",supported
6767," He studied at Lincoln College and had a spell at Nettleham towards the end of the 2008–09 season, before joining his hometown club Lincoln City where he stayed until being released in the summer of 2010.Lincoln College is a predominantly further education college based in the City of Lincoln, England.",supported
6768,"""The Spartans"" was a 3-part historical documentary series first broadcast on UK terrestrial Channel 4 in 2003, presented by Bettany Hughes.Bettany Hughes (born May 15, 1967) is an English historian, author, and broadcaster.",supported
6769," Originally part of a Butlins Holiday Camp, the monorail was moved to its present location in 1974. Butlins was founded by Billy Butlin to provide affordable holidays for ordinary British families.",supported
6770,"Richard Cabell (d.5 July 1677), of Brook Hall, in the parish of Buckfastleigh on the south-western edge of Dartmoor, in Devon, is believed to be the inspiration for the wicked Hugo Baskerville, ""the first of his family to be hounded to death when he hunted an innocent maiden over the moor by night"", one of the central characters in Conan Doyle's novel ""The Hound of the Baskervilles"" (1901-2), the tale of a hellish hound and a cursed country squire.The Hound of the Baskervilles is the third of the crime novels written by Sir Arthur Conan Doyle featuring the detective Sherlock Holmes. Originally serialised in ""The Strand Magazine"" from August 1901 to April 1902, it is set largely on Dartmoor in Devon in England's West Country and tells the story of an attempted murder inspired by the legend of a fearsome, diabolical hound of supernatural origin.",supported
6771,"Pylon were an American rock band from Athens, Georgia.Rivermaya is a Filipino rock band.",supported
6772," He won 2 Grand Slam doubles titles, the Men's title at the 2000 Australian Open with Rick Leach and the mixed doubles at the Australian Open with Corina Morariu in 2001.Boris Franz Becker (] ; born 22 November 1967) is a German former world No. 1 professional tennis player. He also won five year-end championships, 13 Masters Series titles, and an Olympic gold medal in doubles.",supported
6773,"Andre Dubus III (born September 11, 1959) is an American novelist and short story writer.Andrew Henry Vachss (born October 19, 1942) is an American crime fiction author, child protection consultant, and attorney exclusively representing children and youths.",supported
6774," At the number-one position was Kesha's ""Tik Tok"", which stayed atop the Hot 100 for nine weeks. The experience triggered the writing of the song which she later brought to her producer, Dr. Luke, who was then contacted by Diddy in hopes of a collaboration; he came to the studio the same day and recorded his lines and the song was completed.",supported
6775,"Radhika Sanghani is a writer and journalist for such publications as ""The Daily Telegraph"" and the author of such books as """" and ""Not That Easy"". It was founded by Arthur B. Sleigh in 1855 as ""The Daily Telegraph and Courier"".",supported
6776,"The 67th annual Venice International Film Festival held in Venice, Italy, took place from 1 to 11 September 2010. The opening film was Darren Aronofsky's ""Black Swan"". It stars Natalie Portman, Vincent Cassel, Mila Kunis, Barbara Hershey and Winona Ryder.",supported
6777,"Timothy Ross “Tim” Armstrong (born on November 25, 1965) is an American musician, singer, songwriter, producer, and actor. He is best known as the singer/guitarist for the punk rock band Rancid and hip hop/punk rock supergroup the Transplants.Jacoby Dakota Shaddix (born July 28, 1976) is an American musician, singer-songwriter, sporadic actor and former television presenter.",supported
6778,"C.I.D. is a 1990 Bollywood film directed by Ajay Goel. Film inspired from Hollywood flick Witness (1985 film).Witness is a 1985 American crime thriller film directed by Peter Weir and starring Harrison Ford and Kelly McGillis. The screenplay by William Kelley, Pamela Wallace, and Earl W. Wallace focuses on a detective protecting a young Amish boy who becomes a target after he witnesses a murder in Philadelphia.",supported
6779,"Jacob ""Jake"" Kasdan (born October 28, 1974) is an American television and film director and occasional actor.Peter Szewczyk is an American film and animation director, cinematographer and music video director.",supported
